names,scores,logfoldchanges,pvals,pvals_adj,group,analysis_type
Pla2g4d,-0.12712722,-0.67676073,0.8988397159069496,0.9298341888692582,0.2,combined
Gabrb3,-0.12866993,0.50032866,0.8976188326970562,0.929572901174945,0.2,combined
Atp6v1b1,-0.13268317,0.26886523,0.8944439560373276,0.9272853107946377,0.2,combined
Pdcd1lg2,-0.13680932,-25.392986,0.891181514964654,0.9249018966119653,0.2,combined
Il33,-0.14256798,0.43562,0.8866313858906869,0.921175465860454,0.2,combined
Glycam1,-0.14453243,-25.337328,0.8850800506499792,0.9205599660064789,0.2,combined
Gpr151,-0.14453243,-24.901228,0.8850800506499792,0.9205599660064789,0.2,combined
Gngt1,-0.14784233,-25.600399,0.8824672003473265,0.9198355182773437,0.2,combined
Gng8,-0.15801692,-1.3448596,0.8744434687576865,0.9124627500080207,0.2,combined
Hoxa9,-0.15903723,-0.48238325,0.873639540365241,0.9124627500080207,0.2,combined
Vip,-0.160131,0.00013975591,0.8727778740174086,0.9124627500080207,0.2,combined
Ntng1,-0.16059627,-0.5986735,0.8724113899922035,0.9124627500080207,0.2,combined
Kcnk4,-0.16243283,-1.3490454,0.8709650106433935,0.9124627500080207,0.2,combined
Cd8b1,-0.16328855,-25.61804,0.8702912520493206,0.9124627500080207,0.2,combined
Chrm2,-0.16904177,0.3545658,0.8657637912990213,0.9093361484103506,0.2,combined
Best1,-0.17215985,0.25334156,0.8633118635743587,0.9077539857956017,0.2,combined
Slc1a7,-0.17873476,-25.085169,0.8581459744989575,0.9033115521041658,0.2,combined
Pax3,-0.17983806,-25.318027,0.8572797027561718,0.9033115521041658,0.2,combined
Stx11,-0.17996594,-0.48139408,0.8571793075086971,0.9033115521041658,0.2,combined
Gdf7,-0.18094136,-25.493027,0.8564136028780669,0.9033115521041658,0.2,combined
Evx1,-0.18204466,-25.477034,0.8555476758846156,0.9033115521041658,0.2,combined
Kcng4,-0.18535456,-25.29361,0.8529509424025237,0.9027926181989225,0.2,combined
Rac2,-0.18645787,-25.670801,0.8520857171348726,0.9027926181989225,0.2,combined
Epha1,-0.18767408,-0.35109022,0.851132148571234,0.9027926181989225,0.2,combined
Tuba1c,-0.18866447,-25.814583,0.8503558015409812,0.9027926181989225,0.2,combined
Itpr3,-0.18946439,0.40230885,0.8497288578710764,0.9027926181989225,0.2,combined
Ccnb1,-0.18997048,-0.39138538,0.8493322690831879,0.9027926181989225,0.2,combined
Ssh3,-0.19232944,0.30205145,0.8474841582326265,0.9027926181989225,0.2,combined
Tnf,-0.19418098,-25.438385,0.8460341804237702,0.9024364591186882,0.2,combined
Etv1,-0.19558084,-0.04374562,0.8449382534601197,0.9022699925714294,0.2,combined
Pvalb,-0.1987139,0.06455308,0.8424865547424826,0.9006537778984224,0.2,combined
Mecom,-0.19984168,-0.3437517,0.8416044006584376,0.9006537778984224,0.2,combined
Sv2a,-0.20004031,-2.1419585,0.8414490599422924,0.9006537778984224,0.2,combined
Cd28,-0.20080078,-25.667728,0.8408543536205894,0.9006537778984224,0.2,combined
Slc6a12,-0.20521398,-25.295574,0.8374049449613172,0.8992267865356427,0.2,combined
Cd226,-0.20742059,-25.548645,0.8356814075660004,0.8983809084696085,0.2,combined
Spi1,-0.2107305,-25.62783,0.8330975827427989,0.8966072639384383,0.2,combined
Slitrk2,-0.2108883,-1.5332588,0.8329744365334156,0.8966072639384383,0.2,combined
Cd22,-0.21196984,-0.11248354,0.8321305708010922,0.8966072639384383,0.2,combined
Pak7,-0.21312755,-1.7217925,0.8312274773335077,0.8966072639384383,0.2,combined
Cldn6,-0.2206602,-25.660124,0.8253570257462275,0.8922778656715973,0.2,combined
Clic6,41.098446,16.909437,0.0,0.0,18,combined
Cdh3,34.046898,16.5424,4.511570541862985e-254,2.165553860094233e-251,18,combined
Igfbp2,30.336575,8.94227,3.777679812936317e-202,1.2088575401396214e-199,18,combined
Syne2,30.140116,4.3637757,1.445456488633917e-199,3.469095572721401e-197,18,combined
Bmp7,26.389635,5.9607615,1.8020530115319105e-153,2.8832848184510566e-151,18,combined
Clu,25.692984,6.3882794,1.4002000715311202e-145,1.9202743838141079e-143,18,combined
Itpr1,24.214558,5.2719965,1.5630113651568748e-129,1.87561363818825e-127,18,combined
Cldn2,23.991056,14.318755,3.44777973028796e-127,3.6776317123071577e-125,18,combined
Tead1,22.510183,3.7258983,3.2990281779998273e-112,2.6392225423998617e-110,18,combined
Dsp,22.065172,7.8399434,6.8308855160668e-108,5.044346227249329e-106,18,combined
Atp1a1,22.021759,3.9127758,1.7821126158381437e-107,1.22202007943187e-105,18,combined
Sox9,21.694635,3.4778645,2.305463197202799e-104,1.4754964462097914e-102,18,combined
Idh2,21.600271,3.225124,1.7856698968173693e-103,1.0714019380904215e-101,18,combined
Ptprm,21.492874,2.7356246,1.8151849674398067e-102,1.0250456286718909e-100,18,combined
Lef1,21.045975,4.2115097,2.4894438987753703e-98,1.3277034126801975e-96,18,combined
Gnas,20.675102,2.62025,5.8044340010448294e-95,2.932766653159493e-93,18,combined
Kit,20.498396,3.5856483,2.2251056385163236e-93,1.0680507064878353e-91,18,combined
Msi2,20.142172,3.380544,3.1520400297601086e-90,1.4409325850331926e-88,18,combined
Mest,19.480297,3.9255557,1.6134296703625372e-84,7.0404203797638e-83,18,combined
Foxj1,19.235823,5.538822,1.8557311073433718e-82,7.745660274128856e-81,18,combined
Igf1r,19.199165,2.193859,3.760879480226856e-82,1.5043517920907424e-80,18,combined
Chd6,18.060453,1.9768018,6.52846671283732e-73,2.5069312177295305e-71,18,combined
Huwe1,17.810163,1.6882143,5.893751427918475e-71,2.1761543733852828e-69,18,combined
Pdgfra,16.159105,3.4541886,9.797415412270484e-59,3.135172931926555e-57,18,combined
Cntn1,15.836501,2.8665986,1.7424957372929103e-56,5.396115831616754e-55,18,combined
Axin2,15.571901,2.4167986,1.1299783513231638e-54,3.3899350539694913e-53,18,combined
Six3,15.500072,5.8204827,3.4650697377910425e-54,1.008020287357394e-52,18,combined
Smo,14.36912,3.528362,8.085296144241043e-47,2.1560789717976115e-45,18,combined
Rgs3,14.081377,2.8456218,4.943677139148662e-45,1.2826837982655987e-43,18,combined
Ccdc141,14.007345,4.4023395,1.4056174234364194e-44,3.551033490786744e-43,18,combined
Apoe,13.986585,2.6549459,1.8823658605014733e-44,4.633515964311319e-43,18,combined
Lrp6,13.758911,2.297644,4.502573379358603e-43,1.0806176110460648e-41,18,combined
Chd2,13.659734,1.8672146,1.7662837046753674e-42,4.135688674361836e-41,18,combined
Cux2,13.4960375,2.6441586,1.6501527056022914e-41,3.771777612805238e-40,18,combined
Unc13b,13.090755,2.4473577,3.718884599914838e-39,8.113930036177828e-38,18,combined
Plxnb1,12.946715,2.2140598,2.452225992406467e-38,5.23141545046713e-37,18,combined
Flna,12.715874,1.3331014,4.826836783818941e-37,9.859070877587624e-36,18,combined
Folr1,12.418248,5.9758396,2.0806813735944334e-35,3.994908237301312e-34,18,combined
Ptch1,12.227544,2.414711,2.2153519806037252e-34,4.170074316430542e-33,18,combined
Ccnd2,11.991971,1.5550461,3.914788091973046e-33,6.959623274618748e-32,18,combined
Nipbl,10.964154,1.686365,5.6829376716933e-28,9.246813838687405e-27,18,combined
Plxnb2,10.654209,4.090833,1.6665547482400486e-26,2.5804718682426555e-25,18,combined
Lamb1,10.554042,2.0112114,4.865794882370291e-26,7.298692323555436e-25,18,combined
Trp73,10.150088,4.048528,3.310643799141638e-24,4.8154818896605636e-23,18,combined
Glg1,10.097067,1.6075617,5.6919191050033644e-24,8.155585583288402e-23,18,combined
Cldn3,10.093925,4.5148225,5.877141477732171e-24,8.297140909739535e-23,18,combined
Bcl2,9.783579,3.2747717,1.3244324756000592e-22,1.7907819388395166e-21,18,combined
Vim,9.747136,1.0738807,1.8974637495419738e-22,2.5299516660559653e-21,18,combined
Gsn,9.417278,3.6149213,4.629308360281124e-21,6.005589224148485e-20,18,combined
Arhgef12,9.221016,1.3425612,2.9429953093191206e-20,3.669188957073189e-19,18,combined
Gnai2,9.181853,1.229223,4.2373498976347407e-20,5.149184685733355e-19,18,combined
Kcnh1,9.154193,4.206895,5.476579963347374e-20,6.571895956016848e-19,18,combined
Glul,9.119197,1.7181493,7.568302074072918e-20,8.969839495197532e-19,18,combined
Tnfrsf19,9.056972,1.7360926,1.341228423810484e-19,1.570218642509835e-18,18,combined
Ddx3x,8.671388,1.4124881,4.268866788253869e-18,4.71047369738358e-17,18,combined
Slit3,8.576911,2.3900769,9.74551472423396e-18,1.0395215705849557e-16,18,combined
Ankrd11,8.3669815,0.8491055,5.911285456600182e-17,5.911285456600181e-16,18,combined
Slc38a3,8.292055,2.5955026,1.1130860806431138e-16,1.1016109664096796e-15,18,combined
Erbb4,8.169904,1.2455944,3.086360337258938e-16,2.9928342664329096e-15,18,combined
Ctnnb1,8.051718,1.0200737,8.164008045790873e-16,7.75984923164281e-15,18,combined
Efhd2,7.9858775,1.7851355,1.395260286162961e-15,1.313186151682787e-14,18,combined
Cldn1,7.8617086,6.0415297,3.78928145104423e-15,3.497798262502366e-14,18,combined
Stx5a,7.857921,1.7544391,3.905612927872032e-15,3.570846105483001e-14,18,combined
Itgb1,7.735767,1.5526205,1.0278152830018135e-14,9.136135848905009e-14,18,combined
Akt2,7.6402626,2.0337203,2.1677890543220815e-14,1.9092454056414662e-13,18,combined
Mfge8,7.5498915,1.5089787,4.356217665545652e-14,3.7675396026340773e-13,18,combined
Tcf7l2,7.5009375,1.5513455,6.336306047439639e-14,5.383056465081463e-13,18,combined
Plxna1,7.490958,1.4035684,6.837248985987789e-14,5.757683356621296e-13,18,combined
Ccdc80,7.4397883,1.761555,1.0084674478272212e-13,8.418510868818542e-13,18,combined
Mdm2,7.416226,2.0704472,1.2050496256059813e-13,9.972824487773638e-13,18,combined
Tanc1,7.353793,1.8679781,1.9265966053935217e-13,1.580797214681864e-12,18,combined
Ptprf,7.2714896,2.9046736,3.555452658258436e-13,2.844362126606749e-12,18,combined
Hdac4,7.1913204,1.4815814,6.416759895616222e-13,5.0909830576789865e-12,18,combined
Cers2,7.164686,2.5959373,7.796490860460389e-13,6.1349436279032575e-12,18,combined
Mdk,7.160581,2.3259706,8.033577528222269e-13,6.27010929031982e-12,18,combined
Lrp1,7.0456796,1.6791425,1.8455853704913957e-12,1.428840286832048e-11,18,combined
Alpl,6.9607778,3.2158985,3.3839901394729712e-12,2.5579767983417735e-11,18,combined
Bmp4,6.83624,4.5912,8.12987666118511e-12,6.097407495888833e-11,18,combined
March6,6.8091764,0.8083496,9.815915607032988e-12,7.304867428489666e-11,18,combined
Syt9,6.7401357,3.4171414,1.5823869185758384e-11,1.1685318783329268e-10,18,combined
Nfatc2,6.65154,2.5615284,2.900419662905022e-11,2.093535997284828e-10,18,combined
Ddx5,6.5976853,0.9944825,4.176262239597519e-11,2.9697864814915694e-10,18,combined
Ablim1,6.590423,1.8770865,4.385747688297757e-11,3.0958218976219464e-10,18,combined
Ptpn11,6.56775,1.0082711,5.108124579636538e-11,3.579415763832903e-10,18,combined
Kank1,6.511496,3.7798908,7.440602560470861e-11,5.176071346414512e-10,18,combined
Sqstm1,6.475249,1.4385568,9.465574883276402e-11,6.537375458953485e-10,18,combined
Vcam1,6.4308505,3.2029173,1.2689200559976672e-10,8.639455700409649e-10,18,combined
Ntn1,6.3523774,2.3509715,2.1201206905673122e-10,1.4134137937115415e-09,18,combined
Dyrk1a,6.2999773,0.9821612,2.9768950134428976e-10,1.95741041979807e-09,18,combined
Sema6d,6.0930557,0.87929195,1.1077553123148495e-09,7.089633998815037e-09,18,combined
Nfia,6.0643325,0.6419126,1.3250290282079328e-09,8.368604388681681e-09,18,combined
Cd99l2,6.0159183,1.294083,1.7886991901850835e-09,1.1150332614140779e-08,18,combined
Cul1,5.927075,1.0623957,3.0837828952258514e-09,1.885625209819629e-08,18,combined
Ephb4,5.875295,2.0895653,4.220903393229527e-09,2.56459953006351e-08,18,combined
Gli3,5.8740664,1.4453174,4.2523332198966246e-09,2.567446472390415e-08,18,combined
Pak4,5.8374166,1.7017423,5.301643749634908e-09,3.161228571210877e-08,18,combined
Ubc,5.824458,0.36377957,5.7298249176630774e-09,3.3954518030596015e-08,18,combined
Boc,5.6530313,1.8425317,1.5764261835440903e-08,9.17193415880198e-08,18,combined
Fxyd1,5.5964446,4.6448956,2.1879222160038334e-08,1.265304414074506e-07,18,combined
Sdc4,5.4412246,3.2155318,5.2915599569246166e-08,3.00585654357848e-07,18,combined
Zbtb20,2.2911382,0.36224312,0.02195541957499613,0.051158259203874484,0.3,combined
Nfib,1.8155907,0.2992125,0.06943318329531484,0.13547938203963872,0.3,combined
Epha3,0.17177981,0.9774812,0.863610637110855,0.9007926417351558,0.3,combined
Cplx3,0.040630788,2.3110428,0.9675902402327915,0.9691689629117337,0.3,combined
Gnb3,-0.032836456,1.3090527,0.9738050063737596,0.9738050063737596,0.3,combined
Pax3,-0.039916858,1.9180312,0.9681594119087006,0.9691689629117337,0.3,combined
Gabrr2,-0.048713848,1.0577424,0.9611473385869204,0.9641603396483214,0.3,combined
Stx19,-0.05080536,0.92996347,0.9594806182123448,0.9634951814684634,0.3,combined
Atp6v1f,-0.05222173,1.4419233,0.9583520189659955,0.9633695688035139,0.3,combined
Cd28,-0.059734512,0.8630883,0.9523670853455578,0.9583568154420707,0.3,combined
Pard3,-0.068214044,1.6291957,0.9456152494812158,0.9525610068226308,0.3,combined
Slc6a2,-0.06883029,-24.54006,0.9451247067716363,0.9525610068226308,0.3,combined
Tigit,-0.07577566,1.1015245,0.9395975786231872,0.948489669272618,0.3,combined
Kcnt2,-0.07904796,-1.1405995,0.9369944755672047,0.9468575753100174,0.3,combined
Chat,-0.083430655,-24.029238,0.9335091140036871,0.9443295568425075,0.3,combined
Cldn7,-0.08516449,0.956189,0.9321306251483593,0.9439297469856803,0.3,combined
Cldn16,-0.09803102,-25.174854,0.9219076615330946,0.9345632049332321,0.3,combined
Gnat3,-0.10845985,-24.978275,0.9136309260556298,0.9271518911346771,0.3,combined
Kcng4,-0.11016208,0.53004813,0.9122808359961629,0.9267614841865782,0.3,combined
Cstb,-0.11204243,1.331455,0.9107897651131274,0.9262268797760618,0.3,combined
Cdh15,-0.11263139,-25.274435,0.9103228019175028,0.9262268797760618,0.3,combined
Icam2,-0.11263139,-25.274647,0.9103228019175028,0.9262268797760618,0.3,combined
Tuba1c,-0.11328929,0.32279426,0.9098012064940527,0.9262268797760618,0.3,combined
Cacna1f,-0.11367427,-25.094145,0.9094960114666238,0.9262268797760618,0.3,combined
Cd4,-0.115760036,-24.895384,0.9078427254803028,0.9262268797760618,0.3,combined
Cdh1,-0.12682235,0.7413221,0.899081003322332,0.9201681910335168,0.3,combined
Itgb7,-0.12723175,-25.325623,0.8987569771385295,0.9201681910335168,0.3,combined
Pdcd1lg2,-0.12931752,-25.390162,0.8971064121664205,0.9201091406835082,0.3,combined
Cd226,-0.13098814,0.7789389,0.8957846894563255,0.919736151741254,0.3,combined
Gpr151,-0.1366177,-24.89842,0.8913329865391242,0.9161452538303632,0.3,combined
Glycam1,-0.1366177,-25.334505,0.8913329865391242,0.9161452538303632,0.3,combined
Gngt1,-0.13974635,-25.597565,0.8888604054560858,0.915564366135024,0.3,combined
Rbp1,-0.13974635,-25.56694,0.8888604054560858,0.915564366135024,0.3,combined
Gng8,-0.14244692,0.3911977,0.8867269980179953,0.9153310947282531,0.3,combined
Cd6,-0.14391787,-25.30782,0.8855653160501948,0.9151159347773812,0.3,combined
Rnf7,-0.14501248,0.13354313,0.8847010207421818,0.9151159347773812,0.3,combined
Sdc1,-0.14603238,0.43733063,0.8838958296518926,0.9151159347773812,0.3,combined
Sema3c,-0.1515815,0.772293,0.8795170320505749,0.9118103140049156,0.3,combined
Cd8b1,-0.15434672,-25.615204,0.8773363673528635,0.9105328785499989,0.3,combined
Stap1,-0.15601446,-0.5544523,0.8760216204584472,0.9101523329438412,0.3,combined
Sema3a,-0.16057816,0.85033154,0.8724256613768792,0.9073983043573175,0.3,combined
Slc1a7,-0.16894707,-25.082355,0.8658382691804533,0.9015235774547018,0.3,combined
Gdf7,-0.17103285,-25.490198,0.8641979406646652,0.9007926417351558,0.3,combined
Evx1,-0.17207573,-25.474203,0.8633779953704308,0.9007926417351558,0.3,combined
Rac2,-0.17624725,-25.667963,0.860099694141372,0.8994506605399968,0.3,combined
Atp6v1b1,-0.1768118,0.1959762,0.8596562236112177,0.8994506605399968,0.3,combined
Pla2g4d,-0.17833303,-25.04544,0.8584614435945828,0.8994506605399968,0.3,combined
Tnf,-0.18354744,-25.435558,0.8543684977853918,0.8963866206272963,0.3,combined
Itgav,-0.18411341,-0.2887223,0.8539244833062947,0.8963866206272963,0.3,combined
Cd2,-0.18452138,0.36052403,0.8536044609458375,0.8963866206272963,0.3,combined
Chrna2,-0.18514624,0.2724923,0.8531143325758873,0.8963866206272963,0.3,combined
Il33,-0.18618625,0.20377503,0.8522987045010589,0.8963866206272963,0.3,combined
Slc6a12,-0.19397627,-25.292753,0.8461944598316437,0.8926886609212944,0.3,combined
Pak7,-0.1945681,-1.07789,0.845731076063819,0.8926886609212944,0.3,combined
Spi1,-0.19919069,-25.624994,0.8421135820178859,0.890340351032126,0.3,combined
Ccr2,-0.20127645,-25.684875,0.8404824111353961,0.8895954957993167,0.3,combined
Gmnn,-0.20180652,-0.043816075,0.840067986873339,0.8895954957993167,0.3,combined
Ntng1,-0.20284796,0.03143109,0.8392538678751664,0.8895954957993167,0.3,combined
Map3k5,-0.2059723,0.5136004,0.8368125460781616,0.8886504914104371,0.3,combined
Hoxa9,-0.20857663,-25.587673,0.8347787492651317,0.8874724244679141,0.3,combined
Cldn6,-0.20857663,-25.657288,0.8347787492651317,0.8874724244679141,0.3,combined
Vip,-0.20961952,-25.505505,0.8339646420614673,0.8874724244679141,0.3,combined
Kcnk4,-0.21170528,-25.82179,0.8323369623545711,0.8874724244679141,0.3,combined
Kcnt1,-0.21170528,-25.361372,0.8323369623545711,0.8874724244679141,0.3,combined
Slc6a3,-0.22004835,-25.64509,0.8258334967760734,0.8828509542372277,0.3,combined
Prlr,-0.223177,-25.207304,0.8233977494091739,0.8812283605716912,0.3,combined
Stx11,-0.22839142,-25.638474,0.8193419597436656,0.8778663854396418,0.3,combined
Cldn18,-0.22993994,-0.4179103,0.8181384380393704,0.8775563134277046,0.3,combined
Mboat7,-0.23360583,-25.633348,0.8152909973450978,0.8754802656054741,0.3,combined
Epha1,-0.2356916,-25.672178,0.8136719873896021,0.8747201656148018,0.3,combined
Slitrk6,-0.23734212,-1.6579942,0.812391392318986,0.8743225746930792,0.3,combined
Gabre,-0.23825715,0.39423776,0.8116816525508579,0.8743225746930792,0.3,combined
Pvalb,-0.23931584,-0.49948373,0.8108606867586655,0.8743225746930792,0.3,combined
Cldn10,-0.24658872,0.11899212,0.8052265310690955,0.8695359615594282,0.3,combined
Gabrg1,-0.24661458,-0.92491096,0.8052065183373296,0.8695359615594282,0.3,combined
Sv2a,-0.24716331,-25.536203,0.8047818338079789,0.8695359615594282,0.3,combined
Pdcd1,-0.24868886,-0.8295102,0.8036014693554803,0.8695359615594282,0.3,combined
Ppp3r2,-0.249364,-0.2514046,0.8030792286072971,0.8695359615594282,0.3,combined
Gbx2,-0.25029197,-25.158258,0.8023615688732953,0.8695359615594282,0.3,combined
Cd22,-0.25180888,-0.35952902,0.8011887876682565,0.8695359615594282,0.3,combined
Hmgn2,-0.25184768,-1.0985055,0.8011588076466325,0.8695359615594282,0.3,combined
Gng13,-0.25602207,-1.3347566,0.7979337897010276,0.8694851737945363,0.3,combined
Tac2,-0.25759214,-26.365974,0.7967216898667268,0.8691509344000656,0.3,combined
Slitrk2,-0.25759214,-25.793901,0.7967216898667268,0.8691509344000656,0.3,combined
Pla2g4c,-0.25967792,-25.86728,0.7951122297417375,0.8691509344000656,0.3,combined
Cd8a,-0.2601304,-0.32285908,0.7947631848184842,0.8691509344000656,0.3,combined
Shh,-0.26117328,-0.06693822,0.793958875942832,0.8691509344000656,0.3,combined
Pnoc,-0.26489234,-25.765844,0.7910924064689491,0.8679413830973612,0.3,combined
Drd1,-0.26512218,0.5328163,0.7909153511037558,0.8679413830973612,0.3,combined
Best1,-0.2657068,-0.29889917,0.7904650151646975,0.8679413830973612,0.3,combined
Gzmb,-0.2663963,-0.71100515,0.7899339963484607,0.8679413830973612,0.3,combined
Icos,-0.268021,-25.78252,0.7886831693236659,0.8679413830973612,0.3,combined
Ocln,-0.27114964,-25.983051,0.7862759515806335,0.8676148431234576,0.3,combined
